date,gold_price_eur
2021-05-25,1553.9554646573
2021-05-26,1552.1965913546
2021-05-27,1554.7961286248
2021-05-28,1560.2973528185
2021-06-01,1555.5636472851
2021-06-02,1561.2505873739
2021-06-03,1532.531554449
2021-06-04,1557.5693981786
2021-06-07,1558.7902531084
2021-06-08,1551.7932324557
2021-06-09,1555.2638349755
2021-06-10,1554.9164824837
2021-06-11,1542.3216524948
2021-06-14,1539.1979162842
2021-06-15,1529.8327617852
2021-06-16,1533.3437048987
2021-06-17,1478.710607081
2021-06-18,1483.9575156178
2021-06-21,1500.6319198358
2021-06-22,1491.1150936843
2021-06-23,1493.1219144536
2021-06-24,1487.9527908932
2021-06-25,1489.1460340667
2021-06-28,1490.1835364317
2021-06-29,1477.7552409438
2021-06-30,1487.8261917671
2021-07-01,1497.794042738
2021-07-02,1504.7817526274
2021-07-06,1511.7411081904
2021-07-07,1523.5286598249
2021-07-08,1525.9383638161
2021-07-09,1527.683499037
2021-07-12,1520.6824003791
2021-07-13,1524.9624263809
2021-07-14,1549.2502994817
2021-07-15,1545.1260755527
2021-07-16,1536.1738278814
2021-07-19,1530.9794551248
2021-07-20,1535.4621444837
2021-07-21,1529.9409834792
2021-07-22,1530.604012612
2021-07-23,1530.1452542704
2021-07-26,1527.7617230228
2021-07-27,1523.9965468207
2021-07-28,1522.017094448
2021-07-29,1545.8439779461
2021-07-30,1524.0901612568
2021-08-02,1532.0583164135
2021-08-03,1524.3395521755
2021-08-04,1525.34621136
2021-08-05,1524.912365563
2021-08-06,1487.0239578459
2021-08-09,1466.7858369279
2021-08-10,1472.7647289412
2021-08-11,1493.0911450013
2021-08-12,1489.5375632791
2021-08-13,1512.576981216
2021-08-16,1515.0053511727
2021-08-17,1515.2866105133
2021-08-18,1521.4685657642
2021-08-19,1521.1096369542
2021-08-20,1525.2733933243
2021-08-23,1541.5195170706
2021-08-24,1537.3960429877
2021-08-25,1521.471949471
2021-08-26,1522.1155199247
2021-08-27,1545.1999680795
2021-08-30,1533.1799383373
2021-08-31,1538.5391595622
2021-09-01,1535.187957099
2021-09-02,1527.501298718
2021-09-03,1541.6178731163
2021-09-07,1512.3274499691
2021-09-08,1511.959704909
2021-09-09,1520.7585902016
2021-09-10,1513.2857002452
2021-09-13,1517.107188968
2021-09-14,1527.8589675519
2021-09-15,1518.3421212077
2021-09-16,1484.4336908168
2021-09-17,1486.6401770066
2021-09-20,1501.9697072465
2021-09-21,1514.0400591097
2021-09-22,1515.578458383
2021-09-23,1495.3321051039
2021-09-24,1490.3418751573
2021-09-27,1492.7849887498
2021-09-28,1483.9962702748
2021-09-29,1473.0876109879
2021-09-30,1512.9807703946
2021-10-01,1517.9953162789
2021-10-04,1521.6342084363
2021-10-05,1514.4877525353
2021-10-06,1518.1848230085
2021-10-07,1521.2867206626
2021-10-08,1519.3224810736
2021-10-11,1517.0271903597
2021-10-12,1521.8439085653
2021-10-13,1555.1378179932
2021-10-14,1548.9350254125
2021-10-15,1524.5633281597
2021-10-18,1521.7694256884
2021-10-19,1523.782418608
2021-10-20,1533.7907745543
2021-10-21,1528.2694644629
2021-10-22,1544.4711177896
2021-10-25,1551.5345875339
2021-10-26,1543.8731676188
2021-10-27,1550.1494688316
2021-10-28,1553.0873517581
2021-10-29,1526.0696483524
2021-11-01,1553.3000857191
2021-11-02,1542.0382254236
2021-11-03,1523.0449457427
2021-11-04,1543.5937224125
2021-11-05,1571.9126219782
2021-11-08,1579.5863824539
2021-11-09,1578.9134256743
2021-11-10,1593.3702341409
2021-11-11,1622.1577766543
2021-11-12,1631.2370851176
2021-11-15,1630.971320334
2021-11-16,1630.7601547285
2021-11-17,1651.5059202502
2021-11-18,1643.821253597
2021-11-19,1628.3711434299
2021-11-22,1601.6691008792
2021-11-23,1586.4409793868
2021-11-24,1586.5821649439
2021-11-26,1592.6483701501
2021-11-29,1578.208860845
2021-11-30,1570.469556839
2021-12-01,1572.4222421799
2021-12-02,1555.4551952936
2021-12-03,1576.1255384011
2021-12-06,1572.3410473289
2021-12-07,1579.3835538931
2021-12-08,1581.5190784545
2021-12-09,1564.132389543
2021-12-10,1578.7223019122
2021-12-13,1579.1427554317
2021-12-14,1568.7515206162
2021-12-15,1565.1887171204
2021-12-16,1591.2127782925
2021-12-17,1591.4747931875
2021-12-20,1595.3166921851
2021-12-21,1585.3667182966
2021-12-22,1596.0914570876
2021-12-23,1598.7462106787
2021-12-27,1596.6607340594
2021-12-28,1597.7006026733
2021-12-29,1595.3473532119
2021-12-30,1595.6654263538
2021-12-31,1613.6825527083
2022-01-03,1582.1044490323
2022-01-04,1604.990914681
2022-01-05,1617.0334592623
2022-01-06,1581.0319111351
2022-01-07,1590.7044877593
2022-01-10,1583.9407735423
2022-01-11,1605.0600010963
2022-01-12,1607.5339417023
2022-01-13,1591.7287003996
2022-01-14,1585.4776134451
2022-01-18,1588.2635736079
2022-01-19,1626.7937795014
2022-01-20,1624.2926423565
2022-01-21,1619.0914085674
2022-01-24,1623.8636321497
2022-01-25,1636.0637882369
2022-01-26,1618.7295925873
2022-01-27,1594.9610190504
2022-01-28,1601.2337999526
2022-01-31,1609.5226721994
2022-02-01,1603.1672020815
2022-02-02,1604.760479123
2022-02-03,1595.5828026385
2022-02-04,1579.7814250168
2022-02-07,1589.3291751281
2022-02-08,1596.2657096829
2022-02-09,1606.8276404314
2022-02-10,1607.6666200122
2022-02-11,1612.5407635747
2022-02-14,1643.6344861245
2022-02-15,1640.4963168625
2022-02-16,1646.7672280566
2022-02-17,1670.9053671517
2022-02-18,1670.3502539567
2022-02-22,1685.3736221609
2022-02-23,1685.2126858487
2022-02-24,1702.7701942154
2022-02-25,1685.776331352
2022-02-28,1698.7665070109
2022-03-01,1731.8243707827
2022-03-02,1725.4483361147
2022-03-03,1740.7666382277
2022-03-04,1775.6642212638
2022-03-07,1833.5505169412
2022-03-08,1877.6265445607
2022-03-09,1822.2221187692
2022-03-10,1804.3442671923
2022-03-11,1800.1725125406
2022-03-14,1792.5245629919
2022-03-15,1762.2826566458
2022-03-16,1739.389900355
2022-03-17,1762.0285813604
2022-03-18,1737.1924238459
2022-03-21,1746.424351603
2022-03-22,1743.3617079752
2022-03-23,1755.7990599858
2022-03-24,1782.2509228282
2022-03-25,1774.6365244387
2022-03-28,1766.1802946025
2022-03-29,1739.1552583823
2022-03-30,1743.2242777968
2022-03-31,1746.3077687113
2022-04-01,1733.235137568
2022-04-04,1746.3118194496
2022-04-05,1751.9350058031
2022-04-06,1758.9619335666
2022-04-07,1774.4162238435
2022-04-08,1787.0487207224
2022-04-11,1786.2283785212
2022-04-12,1812.9318593321
2022-04-13,1829.8298804829
2022-04-14,1808.7344151244
2022-04-18,1833.4289161755
2022-04-19,1813.8921091559
2022-04-20,1808.6108549253
2022-04-21,1792.5559890968
2022-04-22,1782.1584869258
2022-04-25,1751.171992561
2022-04-26,1774.6527160918
2022-04-27,1771.8597137374
2022-04-28,1789.3732559935
2022-04-29,1817.6536516847
2022-05-02,1767.0902047112
2022-05-03,1778.2754711883
2022-05-04,1773.276609428
2022-05-05,1764.1835385903
2022-05-06,1784.8636620435
2022-05-09,1763.2606555509
2022-05-10,1741.3734156178
2022-05-11,1758.8584412271
2022-05-12,1734.8898714182
2022-05-13,1741.3033780543
2022-05-16,1743.6439361751
2022-05-17,1741.7446074397
2022-05-18,1721.5821001894
2022-05-19,1758.0881055133
2022-05-20,1740.9984005495
2022-05-23,1748.1851030501
2022-05-24,1746.0133453085
2022-05-25,1719.5507308651
2022-05-26,1728.704653937
2022-05-27,1724.8747425155
2022-05-31,1710.3941966252
2022-06-01,1717.2368165856
2022-06-02,1751.896905597
2022-06-03,1716.4803702904
2022-06-06,1714.7044258174
2022-06-07,1728.0221501486
2022-06-08,1730.9709199899
2022-06-09,1725.0043801206
2022-06-10,1762.372944426
2022-06-13,1742.6141486031
2022-06-14,1737.3733713684
2022-06-15,1738.6944300452
2022-06-16,1765.1720242153
2022-06-17,1740.4240617776
2022-06-21,1743.7872176538
2022-06-22,1741.5394821862
2022-06-23,1728.2075165062
2022-06-24,1736.1977674112
2022-06-27,1723.336228573
2022-06-28,1717.719175362
2022-06-29,1723.4684921141
2022-06-30,1726.9747714201
2022-07-01,1716.8881272063
2022-07-05,1688.6500436301
2022-07-06,1691.3192493457
2022-07-07,1706.0964849424
2022-07-08,1711.5319531168
2022-07-11,1701.7317563238
2022-07-12,1715.1487755496
2022-07-13,1728.4771038197
2022-07-14,1698.9433914557
2022-07-15,1698.0418708944
2022-07-18,1692.8942105267
2022-07-19,1685.5298416336
2022-07-20,1661.0743025882
2022-07-21,1681.9569371627
2022-07-22,1689.7428083412
2022-07-25,1685.2559391177
2022-07-26,1679.9105117934
2022-07-27,1697.1125506029
2022-07-28,1714.4188093329
2022-07-29,1729.6341962434
2022-08-01,1732.9124618911
2022-08-02,1725.9900467596
2022-08-03,1731.0497482865
2022-08-04,1760.7426075165
2022-08-05,1730.0312335143
2022-08-08,1756.7817401542
2022-08-09,1759.2323045285
2022-08-10,1758.9876695801
2022-08-11,1737.4407025731
2022-08-12,1743.3829265122
2022-08-15,1736.8651273289
2022-08-16,1744.9352144082
2022-08-17,1730.762238227
2022-08-18,1724.2311942651
2022-08-19,1732.0289498302
2022-08-22,1727.9136038819
2022-08-23,1757.4381900327
2022-08-24,1753.6027403912
2022-08-25,1763.1488590953
2022-08-26,1741.0998784927
2022-08-29,1747.3148342048
2022-08-30,1720.7875769252
2022-08-31,1708.5180649998
2022-09-01,1690.0002253791
2022-09-02,1717.9899127023
2022-09-06,1708.5618487219
2022-09-07,1732.9849026319
2022-09-08,1708.7344295962
2022-09-09,1714.1403936115
2022-09-12,1715.8477307473
2022-09-13,1683.1929148226
2022-09-14,1699.5536260906
2022-09-15,1668.0646978597
2022-09-16,1673.655899717
2022-09-19,1662.4844053231
2022-09-20,1654.8037598943
2022-09-21,1669.4772901475
2022-09-22,1699.5712301607
2022-09-23,1671.7894543291
2022-09-26,1675.2455729051
2022-09-27,1690.3040118519
2022-09-28,1730.2697631477
2022-09-29,1708.3545551496
2022-09-30,1691.2259991324
2022-10-03,1728.7387690546
2022-10-04,1750.4962905582
2022-10-05,1714.0869286141
2022-10-06,1727.0710666538
2022-10-07,1737.1458822539
2022-10-10,1712.6840084222
2022-10-11,1728.8259851144
2022-10-12,1721.9290300384
2022-10-13,1720.2335145277
2022-10-14,1683.5634136213
2022-10-17,1701.3412892896
2022-10-18,1674.7243613492
2022-10-19,1649.9594980724
2022-10-20,1669.7925928015
2022-10-21,1688.3290307712
2022-10-24,1672.0949260386
2022-10-25,1671.7741471532
2022-10-26,1670.0571017614
2022-10-27,1645.5709372292
2022-10-28,1644.8958897819
2022-10-31,1643.2944112413
2022-11-01,1663.9174575522
2022-11-02,1666.040738863
2022-11-03,1658.0723769675
2022-11-04,1715.4496980375
2022-11-07,1688.5204765581
2022-11-08,1708.9154464889
2022-11-09,1696.3850855231
2022-11-10,1746.8869108595
2022-11-11,1732.6933064853
2022-11-14,1717.1817077065
2022-11-15,1718.9187146029
2022-11-16,1711.742900463
2022-11-17,1693.8895956831
2022-11-18,1690.7410727598
2022-11-21,1681.7510891181
2022-11-22,1696.6156382956
2022-11-23,1692.2562708927
2022-11-25,1684.5530555728
2022-11-28,1678.4135446681
2022-11-29,1690.0034363204
2022-11-30,1691.1231211648
2022-12-01,1727.6151329936
2022-12-02,1705.7638138199
2022-12-05,1676.1844726755
2022-12-06,1685.5414612164
2022-12-07,1705.5097070238
2022-12-08,1701.375496079
2022-12-09,1702.8007901481
2022-12-12,1692.1337708555
2022-12-13,1720.6837928806
2022-12-14,1700.9117794443
2022-12-15,1664.6142620637
2022-12-16,1682.2420381024
2022-12-19,1688.8937416851
2022-12-20,1710.7593734568
2022-12-21,1708.7618235679
2022-12-22,1684.2474698833
2022-12-23,1693.7132028244
2022-12-27,1705.6035833745
2022-12-28,1699.6067744154
2022-12-29,1711.785712315
2022-12-30,1706.9149885361
2023-01-03,1722.934226597
2023-01-04,1756.7323107062
2023-01-05,1729.9046502385
2023-01-06,1771.6796927858
2023-01-09,1757.3602781108
2023-01-10,1743.7510075639
2023-01-11,1745.6088714623
2023-01-12,1760.635211184
2023-01-13,1766.443608827
2023-01-17,1761.0130806141
2023-01-18,1764.4266437584
2023-01-19,1780.0759946902
2023-01-20,1778.1251409532
2023-01-23,1773.6641931877
2023-01-24,1778.4145148584
2023-01-25,1782.856256964
2023-01-26,1766.245344993
2023-01-27,1770.2620600789
2023-01-30,1768.7603968491
2023-01-31,1778.2272434138
2023-02-01,1774.9833260947
2023-02-02,1740.0579027413
2023-02-03,1708.2793643381
2023-02-06,1729.426229318
2023-02-07,1744.2372231303
2023-02-08,1749.7180361323
2023-02-09,1741.5378796357
2023-02-10,1734.0805656195
2023-02-13,1734.3599613983
2023-02-14,1727.7983017617
2023-02-15,1708.5021658327
2023-02-16,1722.8225119346
2023-02-17,1725.5222642905
2023-02-21,1715.8712306378
2023-02-22,1719.8633208264
2023-02-23,1714.1558024335
2023-02-24,1706.7294407931
2023-02-27,1721.4984432412
2023-02-28,1723.5554369215
2023-03-01,1737.3983574686
2023-03-02,1718.5395144763
2023-03-03,1743.1571681456
2023-03-06,1739.0033511691
2023-03-07,1697.0847997216
2023-03-08,1718.0769813606
2023-03-09,1734.0117634921
2023-03-10,1759.1430940719
2023-03-13,1789.3703282671
2023-03-14,1777.3408496429
2023-03-15,1795.9186812862
2023-03-16,1813.2247654613
2023-03-17,1855.8273668232
2023-03-20,1853.3821441285
2023-03-21,1807.9795281806
2023-03-22,1806.9029516762
2023-03-23,1834.1564772174
2023-03-24,1829.3396007638
2023-03-27,1811.436713154
2023-03-28,1825.1012283869
2023-03-29,1813.8255660025
2023-03-30,1826.2327355078
2023-03-31,1805.6518008287
2023-04-03,1836.3772466633
2023-04-04,1853.1439688036
2023-04-05,1843.8691081567
2023-04-06,1845.2141250107
2023-04-10,1822.5923345907
2023-04-11,1844.4561327698
2023-04-12,1841.9039702808
2023-04-13,1855.7457791093
2023-04-14,1811.1900362321
2023-04-17,1815.1207966385
2023-04-18,1837.3731860769
2023-04-19,1817.886513234
2023-04-20,1833.0591938465
2023-04-21,1804.3141786973
2023-04-24,1809.5440084173
2023-04-25,1802.9748214501
2023-04-26,1808.7343340922
2023-04-27,1801.2575264926
2023-04-28,1803.9260633347
2023-05-01,1801.3041252527
2023-05-02,1836.3165613361
2023-05-03,1842.3542702083
2023-05-04,1850.2246978231
2023-05-05,1830.1852902797
2023-05-08,1838.9685924777
2023-05-09,1851.7406166433
2023-05-10,1851.8566866783
2023-05-11,1834.2030108424
2023-05-12,1846.1081029884
2023-05-15,1859.4456469325
2023-05-16,1828.632146258
2023-05-17,1822.8975342584
2023-05-18,1805.1646562245
2023-05-19,1836.3128370235
2023-05-22,1824.6756680993
2023-05-23,1824.4304721974
2023-05-24,1822.5186500011
2023-05-25,1806.3057062974
2023-05-26,1812.7759515597
2023-05-30,1828.595890292
2023-05-31,1829.7655509476
2023-06-01,1849.430054015
2023-06-02,1814.3653366535
2023-06-05,1830.1425652892
2023-06-06,1834.8925898772
2023-06-07,1815.938733519
2023-06-08,1833.8649635963
2023-06-09,1819.7638557206
2023-06-12,1818.7223397454
2023-06-13,1806.7472677252
2023-06-14,1812.2502427972
2023-06-15,1805.5810937941
2023-06-16,1789.1551828895
2023-06-20,1771.7374688331
2023-06-21,1770.3615594014
2023-06-22,1739.9830579037
2023-06-23,1751.1787407695
2023-06-26,1763.7828268526
2023-06-27,1754.2766185036
2023-06-28,1745.2414886007
2023-06-29,1749.0181397157
2023-06-30,1767.6617080359
2023-07-03,1761.8144836467
2023-07-05,1763.5364222034
2023-07-06,1758.1035587043
2023-07-07,1768.6752845531
2023-07-10,1754.8300159823
2023-07-11,1754.7790961342
2023-07-12,1776.0926878723
2023-07-13,1757.9900636686
2023-07-14,1746.4295626658
2023-07-17,1738.9049987026
2023-07-18,1759.450956472
2023-07-19,1761.0822852566
2023-07-20,1756.5897830894
2023-07-21,1763.7449502407
2023-07-24,1762.015801813
2023-07-25,1773.5422114852
2023-07-26,1781.7363270709
2023-07-27,1756.0347785141
2023-07-28,1785.6303876109
2023-07-31,1787.4208950582
2023-08-01,1764.659140239
2023-08-02,1760.0117547173
2023-08-03,1765.3263783927
2023-08-04,1771.0680796712
2023-08-07,1757.300072635
2023-08-08,1748.6797512231
2023-08-09,1747.8025353
2023-08-10,1743.9036011232
2023-08-11,1741.9059710217
2023-08-14,1745.7343128681
2023-08-15,1743.8315606181
2023-08-16,1738.8754081629
2023-08-17,1732.5241844518
2023-08-18,1734.4009288869
2023-08-21,1740.8703760012
2023-08-22,1740.0796762267
2023-08-23,1768.7419747408
2023-08-24,1765.3577365017
2023-08-25,1769.6785622033
2023-08-28,1776.2632495663
2023-08-29,1788.822585723
2023-08-30,1788.8143456366
2023-08-31,1772.8713876578
2023-09-01,1788.806153972
2023-09-05,1784.4317232575
2023-09-06,1788.2446245486
2023-09-07,1788.0113626827
2023-09-08,1793.262743926
2023-09-11,1794.4390172178
2023-09-12,1777.8913512416
2023-09-13,1775.3674386347
2023-09-14,1779.3559921093
2023-09-15,1808.4702830921
2023-09-18,1810.5108288632
2023-09-19,1806.8449902744
2023-09-20,1821.3734204451
2023-09-21,1801.552979776
2023-09-22,1805.9290794321
2023-09-25,1799.8791492245
2023-09-26,1794.2438021101
2023-09-27,1770.7582936561
2023-09-28,1770.9147243191
2023-09-29,1749.6885860793
2023-10-02,1732.0949960768
2023-10-03,1740.9055925619
2023-10-04,1736.4857680344
2023-10-05,1728.9309003775
2023-10-06,1735.3407074545
2023-10-09,1750.1818738473
2023-10-10,1759.1661728759
2023-10-11,1765.9941960066
2023-10-12,1759.4600609001
2023-10-13,1829.2183712853
2023-10-16,1825.8709885965
2023-10-17,1821.7197539667
2023-10-18,1849.3228776711
2023-10-19,1867.8147575605
2023-10-20,1872.6694670052
2023-10-23,1866.2004244269
2023-10-24,1851.0094495047
2023-10-25,1872.6134383495
2023-10-26,1880.5270092274
2023-10-27,1882.3489870529
2023-10-30,1889.9022326917
2023-10-31,1870.1774378612
2023-11-01,1870.4805827825
2023-11-02,1875.4984442741
2023-11-03,1875.3955411245
2023-11-06,1846.4151185334
2023-11-07,1834.4344641705
2023-11-08,1824.496373101
2023-11-09,1833.914451847
2023-11-10,1811.6578991245
2023-11-13,1819.8985680932
2023-11-14,1833.1452209351
2023-11-15,1801.8415357937
2023-11-16,1827.7075050275
2023-11-17,1825.7272910493
2023-11-20,1813.2345508673
2023-11-21,1826.5206290438
2023-11-22,1823.9232569
2023-11-24,1835.8171194725
2023-11-27,1838.8658077696
2023-11-28,1861.3078148144
2023-11-29,1859.9949018977
2023-11-30,1857.2594551265
2023-12-01,1901.3850800083
2023-12-04,1858.9941257805
2023-12-05,1862.4699451821
2023-12-06,1881.1973949392
2023-12-07,1885.3507604276
2023-12-08,1851.6248209178
2023-12-11,1837.3048051696
2023-12-12,1836.9807585802
2023-12-13,1835.6890607922
2023-12-14,1864.9418012455
2023-12-15,1838.4328674742
2023-12-18,1859.7989192099
2023-12-19,1866.0125787207
2023-12-20,1852.7378968773
2023-12-21,1862.9218279476
2023-12-22,1869.0399163491
2023-12-26,1867.6518234705
2023-12-27,1885.2645234278
2023-12-28,1866.9246429052
2023-12-29,1863.3576199568
2024-01-02,1870.1399319717
2024-01-03,1859.1163721831
2024-01-04,1868.9087239753
2024-01-05,1865.6506649981
2024-01-08,1852.089409613
2024-01-09,1850.3059290381
2024-01-10,1849.2691992309
2024-01-11,1835.3294526458
2024-01-12,1863.7455279077
2024-01-16,1850.9536896725
2024-01-17,1840.8297995023
2024-01-18,1854.346575263
2024-01-19,1862.7385550894
2024-01-22,1854.3380182883
2024-01-23,1859.9825725506
2024-01-24,1854.7817639193
2024-01-25,1853.470588957
2024-01-26,1859.3080356191
2024-01-29,1867.6595475782
2024-01-30,1875.033864023
2024-01-31,1889.0753334697
2024-02-01,1900.2362051796
2024-02-02,1872.336426846
2024-02-05,1879.1203690475
2024-02-06,1893.9973900501
2024-02-07,1891.9421790815
2024-02-08,1885.9018493695
2024-02-09,1877.3797160083
2024-02-12,1869.0146845026
2024-02-13,1850.0289481576
2024-02-14,1858.5421099567
2024-02-15,1865.5166074294
2024-02-16,1867.0140883968
2024-02-20,1881.6012376511
2024-02-21,1870.2230116726
2024-02-22,1866.566275472
2024-02-23,1883.1158919592
2024-02-26,1874.7600349341
2024-02-27,1874.493670035
2024-02-28,1874.6292234157
2024-02-29,1887.3831974412
2024-03-01,1931.4258635333
2024-03-04,1953.1123377235
2024-03-05,1965.4228390869
2024-03-06,1980.748854713
2024-03-07,1979.9002519469
2024-03-08,1989.5628699862
2024-03-11,1994.4338586712
2024-03-12,1976.333818036
2024-03-13,1990.7083966228
2024-03-14,1974.3863371104
2024-03-15,1982.1919437771
2024-03-18,1985.4672380785
2024-03-19,1982.9981469506
2024-03-20,1986.4116858898
2024-03-21,1995.3899012697
2024-03-22,1986.7686431424
2024-03-25,2012.2990105582
2024-03-26,2007.3392112533
2024-03-27,2022.2743529902
2024-03-28,2050.6070396585
2024-04-01,2072.2289645163
2024-04-02,2105.7596768569
2024-04-03,2130.6485210968
2024-04-04,2111.7612845947
2024-04-05,2146.0628478524
2024-04-08,2152.9052494445
2024-04-09,2157.1916085635
2024-04-10,2145.2587981827
2024-04-11,2192.2011096901
2024-04-12,2196.5438895084
2024-04-15,2221.4862074504
2024-04-16,2250.0059646436
2024-04-17,2232.9317570243
2024-04-18,2232.8344861645
2024-04-19,2253.2488677891
2024-04-22,2188.1633479633
2024-04-23,2184.802404583
2024-04-24,2171.5479530163
2024-04-25,2177.4078602593
2024-04-26,2176.0334909034
2024-04-29,2190.5566836804
2024-04-30,2138.3573303406
2024-05-01,2156.1791792867
2024-05-02,2144.4638629951
2024-05-03,2141.9781808311
2024-05-06,2157.9970358695
2024-05-07,2150.1725814951
2024-05-08,2152.0877180571
2024-05-09,2170.0190785257
2024-05-10,2194.9607574547
2024-05-13,2168.9989595868
2024-05-14,2180.3778354963
2024-05-15,2208.7830206316
2024-05-16,2185.5302997877
2024-05-17,2219.5857308552
2024-05-20,2237.9710415751
2024-05-21,2229.7560088529
2024-05-22,2200.9787444005
2024-05-23,2157.0030613908
2024-05-24,2157.1891402026
2024-05-28,2168.3147446419
2024-05-29,2156.5864911388
2024-05-30,2168.9863348469
2024-05-31,2143.8042731309
2024-06-03,2162.1573203922
2024-06-04,2132.0416630873
2024-06-05,2163.3238736681
2024-06-06,2179.6804386478
2024-06-07,2115.9432054932
2024-06-10,2140.9454555428
2024-06-11,2143.667494378
2024-06-12,2174.9796815456
2024-06-13,2127.2248312621
2024-06-14,2170.9995600765
2024-06-17,2160.6834231306
2024-06-18,2169.6955198224
2024-06-20,2189.2693800304
2024-06-21,2163.5637641216
2024-06-24,2180.0643865217
2024-06-25,2158.4457133921
2024-06-26,2146.8549339484
2024-06-27,2176.4758607565
2024-06-28,2173.6992847981
2024-07-01,2168.1827554996
2024-07-02,2163.5260549261
2024-07-03,2195.4870311083
2024-07-05,2209.3864741091
2024-07-08,2175.4981074222
2024-07-09,2179.0331753555
2024-07-10,2193.4784105113
2024-07-11,2229.2382918843
2024-07-12,2220.2281979872
2024-07-15,2225.7968945136
2024-07-16,2258.7592919369
2024-07-17,2251.5917149153
2024-07-18,2241.0922665105
2024-07-19,2197.3920152794
2024-07-22,2194.6600006541
2024-07-23,2208.1203244959
2024-07-24,2224.0973792993
2024-07-25,2169.7452950115
2024-07-26,2193.2890183545
2024-07-29,2190.3015904484
2024-07-30,2222.8453554452
2024-07-31,2243.4206700871
2024-08-01,2249.6478684071
2024-08-02,2248.5996443702
2024-08-05,2201.2060765199
2024-08-06,2181.6308100606
2024-08-07,2187.8572388374
2024-08-08,2216.4825774044
2024-08-09,2228.0710704757
2024-08-12,2256.2232618291
2024-08-13,2255.5259137433
2024-08-14,2218.2439471429
2024-08-15,2227.4149046036
2024-08-16,2277.0992931248
2024-08-19,2269.2076988161
2024-08-20,2265.1926121792
2024-08-21,2254.1483548304
2024-08-22,2222.1601939346
2024-08-23,2256.3307743621
2024-08-26,2250.3705815163
2024-08-27,2253.5310201236
2024-08-28,2237.4445124141
2024-08-29,2270.3011893438
2024-08-30,2250.6297273608
2024-09-03,2249.7490848557
2024-09-04,2256.7015014248
2024-09-05,2266.5134200162
2024-09-06,2244.1498929906
2024-09-09,2256.4734235151
2024-09-10,2276.1439001338
2024-09-11,2279.3792471686
2024-09-12,2316.9743570756
2024-09-13,2330.1395952155
2024-09-16,2327.1078056076
2024-09-17,2304.0492469472
2024-09-18,2311.1363798682
2024-09-19,2328.4234709856
2024-09-20,2347.1682545453
2024-09-23,2353.3177865908
2024-09-24,2385.9474983513
2024-09-25,2376.1546688374
2024-09-26,2398.6113961959
2024-09-27,2365.8025485655
2024-09-30,2360.0212561046
2024-10-01,2395.0752749474
2024-10-02,2392.5550287488
2024-10-03,2404.9412996501
2024-10-04,2397.5182710665
2024-10-07,2409.9417058951
2024-10-08,2382.5265161607
2024-10-09,2374.3266161051
2024-10-10,2394.7043251045
2024-10-11,2430.6145920181
2024-10-14,2423.5313104721
2024-10-15,2439.5989096601
2024-10-16,2456.7909620089
2024-10-17,2477.3344623803
2024-10-18,2505.830562215
2024-10-21,2505.4700391861
2024-10-22,2536.7383414813
2024-10-23,2513.9685934396
2024-10-24,2536.8932251403
2024-10-25,2532.2077384516
2024-10-28,2540.5288019415
2024-10-29,2559.3580933522
2024-10-30,2577.0202480817
2024-10-31,2521.6457194095
2024-11-01,2515.6782198059
2024-11-04,2516.0628351639
2024-11-05,2520.0346983387
2024-11-06,2439.6269671187
2024-11-07,2514.0990491418
2024-11-08,2489.5387375413
2024-11-11,2436.980664214
2024-11-12,2438.0200180193
2024-11-13,2430.8813525332
2024-11-14,2431.0579932136
2024-11-15,2436.542634074
2024-11-18,2478.3208878421
2024-11-19,2479.5882934184
2024-11-20,2496.5109972092
2024-11-21,2533.7120008482
2024-11-22,2588.4149063118
2024-11-25,2496.9767708566
2024-11-26,2508.8325737441
2024-11-27,2516.2996890572
2024-11-29,2515.3817951101
2024-12-02,2498.7019223704
2024-12-03,2518.4683241638
2024-12-04,2524.8253760865
2024-12-05,2498.1594002019
2024-12-06,2492.6326820491
2024-12-09,2522.2745331043
2024-12-10,2555.7062265574
2024-12-11,2595.4698023721
2024-12-12,2557.8549964629
2024-12-13,2535.789381507
2024-12-16,2522.7275666193
2024-12-17,2514.3219464667
2024-12-18,2512.1363997516
2024-12-19,2504.4799426335
2024-12-20,2536.1434704851
2024-12-23,2503.8635715517
2024-12-24,2517.8201680826
2024-12-26,2537.4171918215
2024-12-27,2510.9416567413
2024-12-30,2498.8069361773
2024-12-31,2526.5823030976
2025-01-02,2568.5236932807
2025-01-03,2575.9126311372
2025-01-06,2560.2241137745
2025-01-07,2557.870780437
2025-01-08,2575.5056584289
2025-01-09,2601.917245905
2025-01-10,2630.2242059564
2025-01-13,2609.7104569745
2025-01-14,2608.3134979322
2025-01-15,2631.7486930372
2025-01-16,2667.6331524958
2025-01-17,2663.8646612748
2025-01-21,2643.7807873292
2025-01-22,2659.6361447663
2025-01-23,2654.2340787903
2025-01-24,2666.3747563257
2025-01-27,2615.2160246937
2025-01-28,2648.9066679754
2025-01-29,2655.1793813858
2025-01-30,2707.849833454
2025-01-31,2705.0345854731
2025-02-03,2765.3760935156
2025-02-04,2762.8502680235
2025-02-05,2768.3947716523
2025-02-06,2745.9298446371
2025-02-07,2760.8086207605
2025-02-10,2826.2300133491
2025-02-11,2827.2511423303
2025-02-12,2806.574159349
2025-02-13,2815.5347766486
2025-02-14,2756.3468047906
