fecha,indicador,indicador_codigo,valor,unidad,geografia,fuente
2010-04-16,Tipo Cambio EUR/USD,EURUSD,1.3504,USD/EUR,Global,Yahoo Finance
2010-04-16,Precio Oro EUR,XAU_EUR,841.4529,EUR/oz,Global,Yahoo Finance
2010-04-16,IBEX 35,IBEX35,11259.6885,Puntos,España,Yahoo Finance
2010-04-19,IBEX 35,IBEX35,11199.4883,Puntos,España,Yahoo Finance
2010-04-19,Tipo Cambio EUR/USD,EURUSD,1.3487,USD/EUR,Global,Yahoo Finance
2010-04-19,Precio Oro EUR,XAU_EUR,841.6827,EUR/oz,Global,Yahoo Finance
2010-04-19,Precio Oro USD,XAU_USD,1135.2,USD/oz,Global,Yahoo Finance
2010-04-20,Precio Oro USD,XAU_USD,1138.6,USD/oz,Global,Yahoo Finance
2010-04-20,Tipo Cambio EUR/USD,EURUSD,1.3435,USD/EUR,Global,Yahoo Finance
2010-04-20,Precio Oro EUR,XAU_EUR,847.4827,EUR/oz,Global,Yahoo Finance
2010-04-20,IBEX 35,IBEX35,11305.5879,Puntos,España,Yahoo Finance
2010-04-21,IBEX 35,IBEX35,11064.6895,Puntos,España,Yahoo Finance
2010-04-21,Tipo Cambio EUR/USD,EURUSD,1.339,USD/EUR,Global,Yahoo Finance
2010-04-21,Precio Oro EUR,XAU_EUR,857.5102,EUR/oz,Global,Yahoo Finance
2010-04-21,Precio Oro USD,XAU_USD,1148.2,USD/oz,Global,Yahoo Finance
2010-04-22,Precio Oro USD,XAU_USD,1142.3001,USD/oz,Global,Yahoo Finance
2010-04-22,Tipo Cambio EUR/USD,EURUSD,1.327,USD/EUR,Global,Yahoo Finance
2010-04-22,Precio Oro EUR,XAU_EUR,860.8144,EUR/oz,Global,Yahoo Finance
2010-04-22,IBEX 35,IBEX35,10821.8897,Puntos,España,Yahoo Finance
2010-04-23,IBEX 35,IBEX35,10918.1895,Puntos,España,Yahoo Finance
2010-04-23,Tipo Cambio EUR/USD,EURUSD,1.3384,USD/EUR,Global,Yahoo Finance
2010-04-23,Precio Oro EUR,XAU_EUR,861.5502,EUR/oz,Global,Yahoo Finance
2010-04-23,Precio Oro USD,XAU_USD,1153.1,USD/oz,Global,Yahoo Finance
2010-04-26,Precio Oro USD,XAU_USD,1153.5,USD/oz,Global,Yahoo Finance
2010-04-26,Tipo Cambio EUR/USD,EURUSD,1.3401,USD/EUR,Global,Yahoo Finance
2010-04-26,Precio Oro EUR,XAU_EUR,860.7417,EUR/oz,Global,Yahoo Finance
2010-04-26,IBEX 35,IBEX35,10939.2891,Puntos,España,Yahoo Finance
2010-04-27,IBEX 35,IBEX35,10480.8897,Puntos,España,Yahoo Finance
2010-04-27,Tipo Cambio EUR/USD,EURUSD,1.3171,USD/EUR,Global,Yahoo Finance
2010-04-27,Precio Oro EUR,XAU_EUR,882.0323,EUR/oz,Global,Yahoo Finance
2010-04-27,Precio Oro USD,XAU_USD,1161.7,USD/oz,Global,Yahoo Finance
2010-04-28,Precio Oro USD,XAU_USD,1171.3001,USD/oz,Global,Yahoo Finance
2010-04-28,Tipo Cambio EUR/USD,EURUSD,1.3213,USD/EUR,Global,Yahoo Finance
2010-04-28,Precio Oro EUR,XAU_EUR,886.4867,EUR/oz,Global,Yahoo Finance
2010-04-28,IBEX 35,IBEX35,10166.9893,Puntos,España,Yahoo Finance
2010-04-29,IBEX 35,IBEX35,10440.9893,Puntos,España,Yahoo Finance
2010-04-29,Tipo Cambio EUR/USD,EURUSD,1.3263,USD/EUR,Global,Yahoo Finance
2010-04-29,Precio Oro EUR,XAU_EUR,880.9502,EUR/oz,Global,Yahoo Finance
2010-04-29,Precio Oro USD,XAU_USD,1168.4,USD/oz,Global,Yahoo Finance
2010-04-30,Precio Oro USD,XAU_USD,1180.1,USD/oz,Global,Yahoo Finance
2010-04-30,Tipo Cambio EUR/USD,EURUSD,1.3298,USD/EUR,Global,Yahoo Finance
2010-04-30,Precio Oro EUR,XAU_EUR,887.4234,EUR/oz,Global,Yahoo Finance
2010-04-30,IBEX 35,IBEX35,10492.1895,Puntos,España,Yahoo Finance
2010-05-03,IBEX 35,IBEX35,10422.7891,Puntos,España,Yahoo Finance
2010-05-03,Tipo Cambio EUR/USD,EURUSD,1.32,USD/EUR,Global,Yahoo Finance
2010-05-03,Precio Oro EUR,XAU_EUR,895.9898,EUR/oz,Global,Yahoo Finance
2010-05-03,Precio Oro USD,XAU_USD,1182.7,USD/oz,Global,Yahoo Finance
2010-05-04,Precio Oro USD,XAU_USD,1168.6,USD/oz,Global,Yahoo Finance
2010-05-04,IBEX 35,IBEX35,9859.0898,Puntos,España,Yahoo Finance
2010-05-04,Tipo Cambio EUR/USD,EURUSD,1.2964,USD/EUR,Global,Yahoo Finance
2010-05-04,Precio Oro EUR,XAU_EUR,901.423,EUR/oz,Global,Yahoo Finance
2010-05-05,Tipo Cambio EUR/USD,EURUSD,1.2815,USD/EUR,Global,Yahoo Finance
2010-05-05,Precio Oro EUR,XAU_EUR,916.5873,EUR/oz,Global,Yahoo Finance
2010-05-05,Precio Oro USD,XAU_USD,1174.6,USD/oz,Global,Yahoo Finance
2010-05-05,IBEX 35,IBEX35,9635.1904,Puntos,España,Yahoo Finance
2010-05-06,IBEX 35,IBEX35,9352.5898,Puntos,España,Yahoo Finance
2010-05-06,Tipo Cambio EUR/USD,EURUSD,1.2633,USD/EUR,Global,Yahoo Finance
2010-05-06,Precio Oro EUR,XAU_EUR,947.4422,EUR/oz,Global,Yahoo Finance
2010-05-06,Precio Oro USD,XAU_USD,1196.9,USD/oz,Global,Yahoo Finance
2010-05-07,Precio Oro USD,XAU_USD,1210.0,USD/oz,Global,Yahoo Finance
2010-05-07,IBEX 35,IBEX35,9046.0908,Puntos,España,Yahoo Finance
2010-05-07,Tipo Cambio EUR/USD,EURUSD,1.2756,USD/EUR,Global,Yahoo Finance
2010-05-07,Precio Oro EUR,XAU_EUR,948.5674,EUR/oz,Global,Yahoo Finance
2010-05-10,Tipo Cambio EUR/USD,EURUSD,1.2779,USD/EUR,Global,Yahoo Finance
2010-05-10,Precio Oro EUR,XAU_EUR,939.337,EUR/oz,Global,Yahoo Finance
2010-05-10,Precio Oro USD,XAU_USD,1200.4,USD/oz,Global,Yahoo Finance
2010-05-10,IBEX 35,IBEX35,10351.8897,Puntos,España,Yahoo Finance
2010-05-11,Tipo Cambio EUR/USD,EURUSD,1.263,USD/EUR,Global,Yahoo Finance
2010-05-11,Precio Oro EUR,XAU_EUR,965.8802,EUR/oz,Global,Yahoo Finance
2010-05-11,Precio Oro USD,XAU_USD,1219.9,USD/oz,Global,Yahoo Finance
2010-05-11,IBEX 35,IBEX35,10008.5898,Puntos,España,Yahoo Finance
2010-05-12,IBEX 35,IBEX35,10089.79,Puntos,España,Yahoo Finance
2010-05-12,Precio Oro USD,XAU_USD,1242.7,USD/oz,Global,Yahoo Finance
2010-05-12,Tipo Cambio EUR/USD,EURUSD,1.2639,USD/EUR,Global,Yahoo Finance
2010-05-12,Precio Oro EUR,XAU_EUR,983.2242,EUR/oz,Global,Yahoo Finance
2010-05-13,Precio Oro EUR,XAU_EUR,979.8206,EUR/oz,Global,Yahoo Finance
2010-05-13,Tipo Cambio EUR/USD,EURUSD,1.2541,USD/EUR,Global,Yahoo Finance
2010-05-13,Precio Oro USD,XAU_USD,1228.8001,USD/oz,Global,Yahoo Finance
2010-05-13,IBEX 35,IBEX35,9977.4902,Puntos,España,Yahoo Finance
2010-05-14,IBEX 35,IBEX35,9314.6904,Puntos,España,Yahoo Finance
2010-05-14,Precio Oro EUR,XAU_EUR,993.0402,EUR/oz,Global,Yahoo Finance
2010-05-14,Precio Oro USD,XAU_USD,1227.4,USD/oz,Global,Yahoo Finance
2010-05-14,Tipo Cambio EUR/USD,EURUSD,1.236,USD/EUR,Global,Yahoo Finance
2010-05-17,Tipo Cambio EUR/USD,EURUSD,1.2393,USD/EUR,Global,Yahoo Finance
2010-05-17,IBEX 35,IBEX35,9286.0898,Puntos,España,Yahoo Finance
2010-05-17,Precio Oro USD,XAU_USD,1227.7,USD/oz,Global,Yahoo Finance
2010-05-17,Precio Oro EUR,XAU_EUR,990.6434,EUR/oz,Global,Yahoo Finance
2010-05-18,Precio Oro EUR,XAU_EUR,997.0496,EUR/oz,Global,Yahoo Finance
2010-05-18,Tipo Cambio EUR/USD,EURUSD,1.2179,USD/EUR,Global,Yahoo Finance
2010-05-18,Precio Oro USD,XAU_USD,1214.3001,USD/oz,Global,Yahoo Finance
2010-05-18,IBEX 35,IBEX35,9627.5898,Puntos,España,Yahoo Finance
2010-05-19,IBEX 35,IBEX35,9376.4902,Puntos,España,Yahoo Finance
2010-05-19,Precio Oro EUR,XAU_EUR,962.2851,EUR/oz,Global,Yahoo Finance
2010-05-19,Precio Oro USD,XAU_USD,1192.6,USD/oz,Global,Yahoo Finance
2010-05-19,Tipo Cambio EUR/USD,EURUSD,1.2393,USD/EUR,Global,Yahoo Finance
2010-05-20,Tipo Cambio EUR/USD,EURUSD,1.2479,USD/EUR,Global,Yahoo Finance
2010-05-20,IBEX 35,IBEX35,9270.4902,Puntos,España,Yahoo Finance
2010-05-20,Precio Oro USD,XAU_USD,1187.8001,USD/oz,Global,Yahoo Finance
2010-05-20,Precio Oro EUR,XAU_EUR,951.8436,EUR/oz,Global,Yahoo Finance
2010-05-21,Precio Oro EUR,XAU_EUR,935.5397,EUR/oz,Global,Yahoo Finance
2010-05-21,Tipo Cambio EUR/USD,EURUSD,1.2567,USD/EUR,Global,Yahoo Finance
2010-05-21,Precio Oro USD,XAU_USD,1175.7,USD/oz,Global,Yahoo Finance
2010-05-21,IBEX 35,IBEX35,9407.29,Puntos,España,Yahoo Finance
2010-05-24,IBEX 35,IBEX35,9287.8906,Puntos,España,Yahoo Finance
2010-05-24,Precio Oro EUR,XAU_EUR,966.6437,EUR/oz,Global,Yahoo Finance
2010-05-24,Precio Oro USD,XAU_USD,1193.8001,USD/oz,Global,Yahoo Finance
2010-05-24,Tipo Cambio EUR/USD,EURUSD,1.235,USD/EUR,Global,Yahoo Finance
2010-05-25,Tipo Cambio EUR/USD,EURUSD,1.2346,USD/EUR,Global,Yahoo Finance
2010-05-25,IBEX 35,IBEX35,9004.3916,Puntos,España,Yahoo Finance
2010-05-25,Precio Oro USD,XAU_USD,1197.8001,USD/oz,Global,Yahoo Finance
2010-05-25,Precio Oro EUR,XAU_EUR,970.1941,EUR/oz,Global,Yahoo Finance
2010-05-26,Precio Oro EUR,XAU_EUR,996.7138,EUR/oz,Global,Yahoo Finance
2010-05-26,Tipo Cambio EUR/USD,EURUSD,1.2173,USD/EUR,Global,Yahoo Finance
2010-05-26,Precio Oro USD,XAU_USD,1213.3001,USD/oz,Global,Yahoo Finance
2010-05-26,IBEX 35,IBEX35,9042.5908,Puntos,España,Yahoo Finance
2010-05-27,IBEX 35,IBEX35,9334.8906,Puntos,España,Yahoo Finance
2010-05-27,Precio Oro EUR,XAU_EUR,981.4572,EUR/oz,Global,Yahoo Finance
2010-05-27,Precio Oro USD,XAU_USD,1211.9,USD/oz,Global,Yahoo Finance
2010-05-27,Tipo Cambio EUR/USD,EURUSD,1.2348,USD/EUR,Global,Yahoo Finance
2010-05-28,Tipo Cambio EUR/USD,EURUSD,1.2274,USD/EUR,Global,Yahoo Finance
2010-05-28,IBEX 35,IBEX35,9425.4902,Puntos,España,Yahoo Finance
2010-05-28,Precio Oro USD,XAU_USD,1212.2,USD/oz,Global,Yahoo Finance
2010-05-28,Precio Oro EUR,XAU_EUR,987.6156,EUR/oz,Global,Yahoo Finance
2010-05-31,Tipo Cambio EUR/USD,EURUSD,1.2288,USD/EUR,Global,Yahoo Finance
2010-05-31,IBEX 35,IBEX35,9359.3906,Puntos,España,Yahoo Finance
2010-06-01,IBEX 35,IBEX35,9299.6904,Puntos,España,Yahoo Finance
2010-06-01,Precio Oro EUR,XAU_EUR,1001.2251,EUR/oz,Global,Yahoo Finance
2010-06-01,Tipo Cambio EUR/USD,EURUSD,1.2233,USD/EUR,Global,Yahoo Finance
2010-06-01,Precio Oro USD,XAU_USD,1224.8001,USD/oz,Global,Yahoo Finance
2010-06-02,Precio Oro USD,XAU_USD,1220.6,USD/oz,Global,Yahoo Finance
2010-06-02,IBEX 35,IBEX35,9267.9902,Puntos,España,Yahoo Finance
2010-06-02,Tipo Cambio EUR/USD,EURUSD,1.2239,USD/EUR,Global,Yahoo Finance
2010-06-02,Precio Oro EUR,XAU_EUR,997.3034,EUR/oz,Global,Yahoo Finance
2010-06-03,Precio Oro EUR,XAU_EUR,992.8964,EUR/oz,Global,Yahoo Finance
2010-06-03,Precio Oro USD,XAU_USD,1208.3001,USD/oz,Global,Yahoo Finance
2010-06-03,Tipo Cambio EUR/USD,EURUSD,1.2169,USD/EUR,Global,Yahoo Finance
2010-06-03,IBEX 35,IBEX35,9276.1904,Puntos,España,Yahoo Finance
2010-06-04,IBEX 35,IBEX35,8923.3916,Puntos,España,Yahoo Finance
2010-06-04,Precio Oro EUR,XAU_EUR,1015.9526,EUR/oz,Global,Yahoo Finance
2010-06-04,Tipo Cambio EUR/USD,EURUSD,1.1971,USD/EUR,Global,Yahoo Finance
2010-06-04,Precio Oro USD,XAU_USD,1216.2,USD/oz,Global,Yahoo Finance
2010-06-07,Precio Oro USD,XAU_USD,1239.3001,USD/oz,Global,Yahoo Finance
2010-06-07,IBEX 35,IBEX35,8795.291,Puntos,España,Yahoo Finance
2010-06-07,Tipo Cambio EUR/USD,EURUSD,1.1923,USD/EUR,Global,Yahoo Finance
2010-06-07,Precio Oro EUR,XAU_EUR,1039.4258,EUR/oz,Global,Yahoo Finance
2010-06-08,Precio Oro EUR,XAU_EUR,1039.0884,EUR/oz,Global,Yahoo Finance
2010-06-08,Precio Oro USD,XAU_USD,1244.0,USD/oz,Global,Yahoo Finance
2010-06-08,Tipo Cambio EUR/USD,EURUSD,1.1972,USD/EUR,Global,Yahoo Finance
2010-06-08,IBEX 35,IBEX35,8669.791,Puntos,España,Yahoo Finance
2010-06-09,IBEX 35,IBEX35,8868.6914,Puntos,España,Yahoo Finance
2010-06-09,Precio Oro EUR,XAU_EUR,1024.4338,EUR/oz,Global,Yahoo Finance
2010-06-09,Tipo Cambio EUR/USD,EURUSD,1.1992,USD/EUR,Global,Yahoo Finance
2010-06-09,Precio Oro USD,XAU_USD,1228.5,USD/oz,Global,Yahoo Finance
2010-06-10,Precio Oro USD,XAU_USD,1220.8001,USD/oz,Global,Yahoo Finance
2010-06-10,IBEX 35,IBEX35,9198.1904,Puntos,España,Yahoo Finance
2010-06-10,Tipo Cambio EUR/USD,EURUSD,1.2109,USD/EUR,Global,Yahoo Finance
2010-06-10,Precio Oro EUR,XAU_EUR,1008.1732,EUR/oz,Global,Yahoo Finance
2010-06-11,Precio Oro EUR,XAU_EUR,1014.4447,EUR/oz,Global,Yahoo Finance
2010-06-11,Precio Oro USD,XAU_USD,1228.9,USD/oz,Global,Yahoo Finance
2010-06-11,Tipo Cambio EUR/USD,EURUSD,1.2114,USD/EUR,Global,Yahoo Finance
2010-06-11,IBEX 35,IBEX35,9561.6904,Puntos,España,Yahoo Finance
2010-06-14,IBEX 35,IBEX35,9583.9902,Puntos,España,Yahoo Finance
2010-06-14,Precio Oro EUR,XAU_EUR,1001.2221,EUR/oz,Global,Yahoo Finance
2010-06-14,Tipo Cambio EUR/USD,EURUSD,1.2218,USD/EUR,Global,Yahoo Finance
2010-06-14,Precio Oro USD,XAU_USD,1223.3001,USD/oz,Global,Yahoo Finance
2010-06-15,Precio Oro USD,XAU_USD,1233.2,USD/oz,Global,Yahoo Finance
2010-06-15,IBEX 35,IBEX35,9741.9902,Puntos,España,Yahoo Finance
2010-06-15,Tipo Cambio EUR/USD,EURUSD,1.2319,USD/EUR,Global,Yahoo Finance
2010-06-15,Precio Oro EUR,XAU_EUR,1001.05,EUR/oz,Global,Yahoo Finance
2010-06-16,Precio Oro EUR,XAU_EUR,998.4621,EUR/oz,Global,Yahoo Finance
2010-06-16,Precio Oro USD,XAU_USD,1229.3001,USD/oz,Global,Yahoo Finance
2010-06-16,Tipo Cambio EUR/USD,EURUSD,1.2312,USD/EUR,Global,Yahoo Finance
2010-06-16,IBEX 35,IBEX35,9683.29,Puntos,España,Yahoo Finance
2010-06-17,IBEX 35,IBEX35,9755.0898,Puntos,España,Yahoo Finance
2010-06-17,Precio Oro EUR,XAU_EUR,1007.5059,EUR/oz,Global,Yahoo Finance
2010-06-17,Tipo Cambio EUR/USD,EURUSD,1.2382,USD/EUR,Global,Yahoo Finance
2010-06-17,Precio Oro USD,XAU_USD,1247.5,USD/oz,Global,Yahoo Finance
2010-06-18,Precio Oro USD,XAU_USD,1257.2,USD/oz,Global,Yahoo Finance
2010-06-18,IBEX 35,IBEX35,9971.79,Puntos,España,Yahoo Finance
2010-06-18,Tipo Cambio EUR/USD,EURUSD,1.2393,USD/EUR,Global,Yahoo Finance
2010-06-18,Precio Oro EUR,XAU_EUR,1014.4472,EUR/oz,Global,Yahoo Finance
2010-06-21,Precio Oro EUR,XAU_EUR,1006.5744,EUR/oz,Global,Yahoo Finance
2010-06-21,Precio Oro USD,XAU_USD,1239.7,USD/oz,Global,Yahoo Finance
2010-06-21,Tipo Cambio EUR/USD,EURUSD,1.2316,USD/EUR,Global,Yahoo Finance
2010-06-21,IBEX 35,IBEX35,10071.8906,Puntos,España,Yahoo Finance
2010-06-22,IBEX 35,IBEX35,10016.0898,Puntos,España,Yahoo Finance
2010-06-22,Precio Oro EUR,XAU_EUR,1010.097,EUR/oz,Global,Yahoo Finance
2010-06-22,Tipo Cambio EUR/USD,EURUSD,1.2275,USD/EUR,Global,Yahoo Finance
2010-06-22,Precio Oro USD,XAU_USD,1239.9,USD/oz,Global,Yahoo Finance
2010-06-23,Precio Oro USD,XAU_USD,1234.1,USD/oz,Global,Yahoo Finance
2010-06-23,IBEX 35,IBEX35,9885.9902,Puntos,España,Yahoo Finance
2010-06-23,Tipo Cambio EUR/USD,EURUSD,1.2319,USD/EUR,Global,Yahoo Finance
2010-06-23,Precio Oro EUR,XAU_EUR,1001.7806,EUR/oz,Global,Yahoo Finance
2010-06-24,Precio Oro EUR,XAU_EUR,1009.5276,EUR/oz,Global,Yahoo Finance
2010-06-24,Precio Oro USD,XAU_USD,1245.5,USD/oz,Global,Yahoo Finance
2010-06-24,Tipo Cambio EUR/USD,EURUSD,1.2338,USD/EUR,Global,Yahoo Finance
2010-06-24,IBEX 35,IBEX35,9586.4902,Puntos,España,Yahoo Finance
2010-06-25,IBEX 35,IBEX35,9534.9902,Puntos,España,Yahoo Finance
2010-06-25,Precio Oro EUR,XAU_EUR,1014.9502,EUR/oz,Global,Yahoo Finance
2010-06-25,Tipo Cambio EUR/USD,EURUSD,1.2373,USD/EUR,Global,Yahoo Finance
2010-06-25,Precio Oro USD,XAU_USD,1255.8001,USD/oz,Global,Yahoo Finance
2010-06-28,Precio Oro USD,XAU_USD,1238.2,USD/oz,Global,Yahoo Finance
2010-06-28,IBEX 35,IBEX35,9688.4902,Puntos,España,Yahoo Finance
2010-06-28,Tipo Cambio EUR/USD,EURUSD,1.2277,USD/EUR,Global,Yahoo Finance
2010-06-28,Precio Oro EUR,XAU_EUR,1008.5511,EUR/oz,Global,Yahoo Finance
2010-06-29,Precio Oro EUR,XAU_EUR,1019.1728,EUR/oz,Global,Yahoo Finance
2010-06-29,Precio Oro USD,XAU_USD,1242.0,USD/oz,Global,Yahoo Finance
2010-06-29,Tipo Cambio EUR/USD,EURUSD,1.2186,USD/EUR,Global,Yahoo Finance
2010-06-29,IBEX 35,IBEX35,9160.3906,Puntos,España,Yahoo Finance
2010-06-30,IBEX 35,IBEX35,9263.3906,Puntos,España,Yahoo Finance
2010-06-30,Precio Oro EUR,XAU_EUR,1018.3955,EUR/oz,Global,Yahoo Finance
2010-06-30,Tipo Cambio EUR/USD,EURUSD,1.223,USD/EUR,Global,Yahoo Finance
2010-06-30,Precio Oro USD,XAU_USD,1245.5,USD/oz,Global,Yahoo Finance
2010-07-01,Precio Oro USD,XAU_USD,1206.3001,USD/oz,Global,Yahoo Finance
2010-07-01,IBEX 35,IBEX35,9178.1904,Puntos,España,Yahoo Finance
2010-07-01,Tipo Cambio EUR/USD,EURUSD,1.2508,USD/EUR,Global,Yahoo Finance
2010-07-01,Precio Oro EUR,XAU_EUR,964.461,EUR/oz,Global,Yahoo Finance
2010-07-02,Precio Oro EUR,XAU_EUR,960.4626,EUR/oz,Global,Yahoo Finance
2010-07-02,Precio Oro USD,XAU_USD,1207.4,USD/oz,Global,Yahoo Finance
2010-07-02,Tipo Cambio EUR/USD,EURUSD,1.2571,USD/EUR,Global,Yahoo Finance
2010-07-02,IBEX 35,IBEX35,9250.79,Puntos,España,Yahoo Finance
2010-07-05,IBEX 35,IBEX35,9281.4902,Puntos,España,Yahoo Finance
2010-07-05,Tipo Cambio EUR/USD,EURUSD,1.2537,USD/EUR,Global,Yahoo Finance
2010-07-06,Tipo Cambio EUR/USD,EURUSD,1.2624,USD/EUR,Global,Yahoo Finance
2010-07-06,Precio Oro EUR,XAU_EUR,946.4489,EUR/oz,Global,Yahoo Finance
2010-07-06,IBEX 35,IBEX35,9614.9902,Puntos,España,Yahoo Finance
2010-07-06,Precio Oro USD,XAU_USD,1194.8001,USD/oz,Global,Yahoo Finance
2010-07-07,Precio Oro USD,XAU_USD,1198.6,USD/oz,Global,Yahoo Finance
2010-07-07,IBEX 35,IBEX35,9987.3906,Puntos,España,Yahoo Finance
2010-07-07,Tipo Cambio EUR/USD,EURUSD,1.2633,USD/EUR,Global,Yahoo Finance
2010-07-07,Precio Oro EUR,XAU_EUR,948.7758,EUR/oz,Global,Yahoo Finance
2010-07-08,Tipo Cambio EUR/USD,EURUSD,1.2694,USD/EUR,Global,Yahoo Finance
2010-07-08,Precio Oro EUR,XAU_EUR,942.0154,EUR/oz,Global,Yahoo Finance
2010-07-08,IBEX 35,IBEX35,10080.4902,Puntos,España,Yahoo Finance
2010-07-08,Precio Oro USD,XAU_USD,1195.8001,USD/oz,Global,Yahoo Finance
2010-07-09,Precio Oro USD,XAU_USD,1209.6,USD/oz,Global,Yahoo Finance
2010-07-09,IBEX 35,IBEX35,10127.2891,Puntos,España,Yahoo Finance
2010-07-09,Tipo Cambio EUR/USD,EURUSD,1.2644,USD/EUR,Global,Yahoo Finance
2010-07-09,Precio Oro EUR,XAU_EUR,956.6605,EUR/oz,Global,Yahoo Finance
2010-07-12,Tipo Cambio EUR/USD,EURUSD,1.259,USD/EUR,Global,Yahoo Finance
2010-07-12,Precio Oro EUR,XAU_EUR,951.9446,EUR/oz,Global,Yahoo Finance
2010-07-12,Precio Oro USD,XAU_USD,1198.5,USD/oz,Global,Yahoo Finance
2010-07-12,IBEX 35,IBEX35,10058.1904,Puntos,España,Yahoo Finance
2010-07-13,Tipo Cambio EUR/USD,EURUSD,1.2721,USD/EUR,Global,Yahoo Finance
2010-07-13,Precio Oro EUR,XAU_EUR,953.7873,EUR/oz,Global,Yahoo Finance
2010-07-13,Precio Oro USD,XAU_USD,1213.3001,USD/oz,Global,Yahoo Finance
2010-07-13,IBEX 35,IBEX35,10259.4893,Puntos,España,Yahoo Finance
2010-07-14,IBEX 35,IBEX35,10278.4893,Puntos,España,Yahoo Finance
2010-07-14,Precio Oro USD,XAU_USD,1206.8001,USD/oz,Global,Yahoo Finance
2010-07-14,Tipo Cambio EUR/USD,EURUSD,1.2741,USD/EUR,Global,Yahoo Finance
2010-07-14,Precio Oro EUR,XAU_EUR,947.2174,EUR/oz,Global,Yahoo Finance
2010-07-15,Tipo Cambio EUR/USD,EURUSD,1.2929,USD/EUR,Global,Yahoo Finance
2010-07-15,Precio Oro EUR,XAU_EUR,934.4412,EUR/oz,Global,Yahoo Finance
2010-07-15,Precio Oro USD,XAU_USD,1208.1,USD/oz,Global,Yahoo Finance
2010-07-15,IBEX 35,IBEX35,10160.1895,Puntos,España,Yahoo Finance
2010-07-16,IBEX 35,IBEX35,9991.6904,Puntos,España,Yahoo Finance
2010-07-16,Precio Oro USD,XAU_USD,1188.0,USD/oz,Global,Yahoo Finance
2010-07-16,Tipo Cambio EUR/USD,EURUSD,1.2932,USD/EUR,Global,Yahoo Finance
2010-07-16,Precio Oro EUR,XAU_EUR,918.6566,EUR/oz,Global,Yahoo Finance
2010-07-19,Tipo Cambio EUR/USD,EURUSD,1.294,USD/EUR,Global,Yahoo Finance
2010-07-19,Precio Oro EUR,XAU_EUR,913.2531,EUR/oz,Global,Yahoo Finance
2010-07-19,Precio Oro USD,XAU_USD,1181.7,USD/oz,Global,Yahoo Finance
2010-07-19,IBEX 35,IBEX35,9929.79,Puntos,España,Yahoo Finance
2010-07-20,IBEX 35,IBEX35,10061.29,Puntos,España,Yahoo Finance
2010-07-20,Precio Oro USD,XAU_USD,1191.5,USD/oz,Global,Yahoo Finance
2010-07-20,Tipo Cambio EUR/USD,EURUSD,1.2893,USD/EUR,Global,Yahoo Finance
2010-07-20,Precio Oro EUR,XAU_EUR,924.1394,EUR/oz,Global,Yahoo Finance
2010-07-21,Tipo Cambio EUR/USD,EURUSD,1.2768,USD/EUR,Global,Yahoo Finance
2010-07-21,Precio Oro EUR,XAU_EUR,933.273,EUR/oz,Global,Yahoo Finance
2010-07-21,Precio Oro USD,XAU_USD,1191.6,USD/oz,Global,Yahoo Finance
2010-07-21,IBEX 35,IBEX35,10040.79,Puntos,España,Yahoo Finance
2010-07-22,IBEX 35,IBEX35,10302.8897,Puntos,España,Yahoo Finance
2010-07-22,Precio Oro USD,XAU_USD,1195.5,USD/oz,Global,Yahoo Finance
2010-07-22,Tipo Cambio EUR/USD,EURUSD,1.2903,USD/EUR,Global,Yahoo Finance
2010-07-22,Precio Oro EUR,XAU_EUR,926.5244,EUR/oz,Global,Yahoo Finance
2010-07-23,Tipo Cambio EUR/USD,EURUSD,1.2913,USD/EUR,Global,Yahoo Finance
2010-07-23,Precio Oro EUR,XAU_EUR,919.7667,EUR/oz,Global,Yahoo Finance
2010-07-23,Precio Oro USD,XAU_USD,1187.7,USD/oz,Global,Yahoo Finance
2010-07-23,IBEX 35,IBEX35,10388.1895,Puntos,España,Yahoo Finance
2010-07-26,IBEX 35,IBEX35,10506.6895,Puntos,España,Yahoo Finance
2010-07-26,Precio Oro USD,XAU_USD,1183.0,USD/oz,Global,Yahoo Finance
2010-07-26,Tipo Cambio EUR/USD,EURUSD,1.2999,USD/EUR,Global,Yahoo Finance
2010-07-26,Precio Oro EUR,XAU_EUR,910.0701,EUR/oz,Global,Yahoo Finance
2010-07-27,Tipo Cambio EUR/USD,EURUSD,1.2991,USD/EUR,Global,Yahoo Finance
2010-07-27,Precio Oro EUR,XAU_EUR,891.3937,EUR/oz,Global,Yahoo Finance
2010-07-27,Precio Oro USD,XAU_USD,1158.0,USD/oz,Global,Yahoo Finance
2010-07-27,IBEX 35,IBEX35,10644.9893,Puntos,España,Yahoo Finance
2010-07-28,IBEX 35,IBEX35,10643.8897,Puntos,España,Yahoo Finance
2010-07-28,Precio Oro USD,XAU_USD,1160.4,USD/oz,Global,Yahoo Finance
2010-07-28,Tipo Cambio EUR/USD,EURUSD,1.2992,USD/EUR,Global,Yahoo Finance
2010-07-28,Precio Oro EUR,XAU_EUR,893.1483,EUR/oz,Global,Yahoo Finance
2010-07-29,Tipo Cambio EUR/USD,EURUSD,1.3078,USD/EUR,Global,Yahoo Finance
2010-07-29,Precio Oro EUR,XAU_EUR,893.4053,EUR/oz,Global,Yahoo Finance
2010-07-29,Precio Oro USD,XAU_USD,1168.4,USD/oz,Global,Yahoo Finance
2010-07-29,IBEX 35,IBEX35,10659.4893,Puntos,España,Yahoo Finance
